"negative","poah man kommt hier kaum hinterher o.O au weia. ich werde wohl alt"
"negative","Boah, keinen Bock mehr, ey."
"neutral","Mad Dash Slots-Spiel zahlte gestern wenig aus. Was bedeutet das? "
"neutral","In 10 Tagen heißt es wieder Back to school, deshalb haben wir für Eure Kids die neusten Herbsttrends! "
"positive","?Traumhafte Deckeldose getragen von drei Puttos?: Bad Homburg vor der Höhe | Biete ihnen hier eine Traumhaft s... "
"neutral","Wo? ortseingang Lichtenau! Genauer? B68! Richtung? aus Richtung Paderborn kommend! Wann? 30.08.2013 17:14 Uhr!"
"positive","RT : Ich hab gehofft, gelitten, geweint, bin durch die Hölle gegangen und jetzt hab ich dich endlich."
"negative","Das war grammatikalisch gerade Quatsch. Geht ja gut los. I blame Mister and his special skills."
"neutral","#Seitensprung online finden Eisenstadt "
"positive"," meine Eier sind sehr interessiert"
"neutral","edunn #Neuer #MiaSanMia #2-0 #Robben"
"negative","God fucking dammit was tu ich noch hier? Ich wollte vor ner ewigkeit schlafen ;~; Morgen 7:05 unterricht. Würg."
"neutral","by "
"neutral"," keith"
"neutral","Gerüchte: Holt Liverpool 16-jähriges Sturm-Talent Zivkovic? "
"neutral","Team New Zealand baut Führung im Vuitton Cup aus "
"negative"," bissl beruhigen, bei der nächsten Beleidigung a la ""Idiot"" usw. probieren wir die neue Twitter-Funktion aus."
"negative","Söll ich ez hüt echt na ad MFW?"
"negative","Sitz da nich bloß so rum; lern doch mal was! Och nö, nich jetzt, vielleicht später..."
"neutral","Samstag Vormittag. #thenotebook "
"neutral","RT : Bio-Kraftstoffe aus Algen "
"neutral","Auch Kevin #Großkreutz darf sich laut #Löw Hoffnungen machen. #DFB #BVB"
"positive"," ne. Versuche, mich zu entspannen ^^"
"negative","(reagiert nicht)"
"positive"," Halt rein! :-D"
"positive"," nein nein ich bin eine intelligente Kamumpfel :))"
"neutral","Kicker.de:""SVWW zieht mit 1. FCH gleich - Pleite für Wacker "
"positive","Tränen gelacht! "
"negative","RT : Wach liegen, Gedankenkarussell, unbeantwortete Fragen, Bangen, Hoffen, Zweifeln, Stolz, Verblendung, Leere, Einsamkeit…"
"positive","Kochen für Angeber ☺ Tricks für die eigene Luxus-Bratensauce ☺ Zum Koch-Video: "
"negative","  ICH HASSE DIESE HÄSSLICHEN HERZEN! (Sorry, das musste mal raus!).. ;-)"
"neutral"," iy nah yu,bete bete deh kyk kt aufa hehe"
"neutral","Luxus-Oldtimer schlagen Gold-Investments deutlich... "
"positive","      schöne Abendgrüße:-) "
"positive","Gerade meinen Dad “Chabos wissen wer der Babo ist“ von #Haftbefehl gezeigt. Hab ihn schon lange nicht mehr so laut lachen hören."
"neutral","Empfohlene Hilfe Bei Schulden Auktionen "
"positive"," Guten Morgen wunderschönen Sonntag Heinrich hängt das Bild bei dir an der Wand? :-)"
"neutral"," ehrlich, schwere Entscheidung? #goforkupfi "
"negative","Grausame erste Hälfte bis hier hin. Die zweite kann nur besser werden! #KoerbefuerD"
"neutral","Anlagestrategie: In diese Aktien investiert George Soros: George Soros trennt sich von Gold und investiert dag... "
"neutral","#Schmuck SAL Y LIMON Armreif: Seit 2009 verzaubert SAL Y LIMON mit verspielten Kreationen f&amp;uuml;r spannende L... "
"neutral","#DB #Bahn Schienenersatzverkehr 2013 Mühldorf- München: Aktuelle Änderungen "
"neutral",""
"neutral","Nachts Blähung was kann ich ändern / verbessern ? "
"neutral","RT : Bundesliga-Auftakt für  - gegen Eintracht Frankfurt sollen heute Nachmittag gleich drei Punkte her. #HaHoHe"
"negative"," Meine Mama hat so gewaschen, dass meine komplette farbige Unterwäsche jetzt grau ist."
"positive"," Haha! Besser gehts kaum noch. Nur in Ausnahmefällen also..."
"negative"," ...okay."
"neutral","tv duell: wer scheisse baut muss scheisse ernten. gleiches recht fuer alle."
"neutral","mia wtf alfie und zoe sind auf dem roten teppich "
"neutral","Mundwasser Gemisch aus leicht desinfizierenden Substanzen. Verleiht frischen Atem "
"neutral","Calvin Klein Underwear Girls 716 Logo... "
"negative","Miley Cyrus übertreibts langsam leicht."
"positive","Zweiter Anlauf: Rendern geschafft."
"neutral","Manchester United – Norwich Live Stream online ansehen 29.10.2013 Football League Cup: Das… "
"neutral","Trabzonspor - Legia Warschau -:- (1:0) Ende 1. Halbzeit #TRALEG "
"neutral","Der Mensch muss fűr den Beginn eines neuen Zyklus arbeiten nicht nur #Silvester feiern #kultup"
"neutral","Sigi Heinrich watscht die #Jogi-Basher leidenschaftlich ab: ""Schlagt #Löw endlich zum Ritter!"" "
"neutral","#Stelle #Kader Berater/in Marken und Kommunikation: Keim Identity GmbH, Zürich "
"positive"," echt, warum nicht ? he's mine :p wakakakakak.. aduh! ngayal mulu ni gw :))"
"neutral","Gefragte Produkte: K&amp;N Luftfilterreinigungsset: ReinigungssatzDer Reinigungssatz besteht aus… "
"positive","RT : Great show last Saturday in #Olympia    rocked! Pics soon! #band #sleazerock #rocknr…"
"neutral","Kommentar: Aufstand der ""Alten"" um Hundewiese in Hamm "
"neutral","Sie wollen zusätzlich Geld verdienen? "
"negative","Kopf Wand Weiter Schalke! Ne, ich bin echt erschüttert."
"neutral","#anderefragen: Lästigen #Mief entfernen "
"neutral","Altersgerechtes Bauen will Hürden aus den Wohnlandschaften beseitigen "
"positive"," Verständlich. :-P"
"positive"," Ich werde gleich ein paar Tweets löschen, da doch sehr privat. :)"
"neutral","Check out ▶ ""Menschheit dämonisch besessen"" on  "
"negative","Gute Besserung mutee {} RT "": Endlich muss ich zum Arzt gehen :|"""
"neutral","#Englische_Lebensversicherungen kostenlos vergleichen • Testsieger • Extrem gute Rendite • Sehr sichere Anlage: "
"neutral","Eine französische Mutter hat ihre dreijährige Tochter aus Verzweiflung in einen Fluss geworfen. Das Mädchen ertrank. "
"neutral","Esskastanie zuverschenken: Bergen auf Rügen | Esskastanie an Selbstabholer abzugeben,ca 5m hoch ,gut gewachsen... "
"negative","25 Jahre hört sich irgendwie schon echt alt an. Langsam komme ich auch in den Bereich, wo man sich nicht mehr über's älter werden freut."
"neutral",".  pro Staubsauger-Regulierung. Ich glaube nicht, dass er das ernst meint. Das kann nicht sein. "
"neutral","Dolled up: Lebende Puppen: An der Fashion Week in Paris fielen Andrea von Chic in Zurich die Fashion Week Doll... "
"positive","  habe gerade 'Schimmelimbissbude' gelesen :P Yummy^^ Guten Hunger Herr Kapitän!"
"neutral"," Zumal ich morgen noch ein paar andere Dinge tun muss."
"neutral","Was wohl Don Corleone zu all dem gesagt hätte?"
"neutral","Begehrte Top Marken bis zu 70% reduziert: Jetzt bei Amazon BuyVIP anmelden! "
"neutral","Unglückliche Liebe."
"neutral"," Große überraschung?"
"neutral"," präzisiere bitte, schön rasiert, schön frisiert oder was???"
"neutral","//Die Herrschaften von SIX PACK verabschieden sich nach zwei exklusiven Konzerten (heute und morgen) in die... "
"neutral"," Na hoffentlich machen die nicht zuviel Gas.."
"neutral"," In Lautern wars nötig. Nach 39 Spielen."
"positive","RT : Jetzt gönnich mir eine Pause ❤ Und betrachte diesen schönen blauen Himmel (im Blickwinkel: Umzugspakete 😁) "
"neutral","Kredite vergleichen lohnt sich! "
"neutral"," nicht garfield, danke."
"neutral","Was macht jemanden attraktiv? — offen und erlichkeit "
"positive","Saubere Nummer, Hamburger Jungs haben eingeheizt und abschlach abgerissen... Geiler Abend, geiler Tag! NUR DER... "
"neutral","Am 22.10.2013 um 17.00 Uhr startet unser 1. Hangout On Air! Es geht um dunkle Materie und andere... "
"neutral","Pünktlich unpünktlich. +25"
"neutral"," dia sind natürlich zämma mim Hummer annen Live-Match gfahra...! Checksch?"
"neutral","Gina 'Blümchen' Wild. Ich will euch alle, tanzen sehen! Boom Boom Boomerang!"
"neutral","RT : 55.000     "
"positive","  \o/ vielleicht schaffen wir's das du einen wegsteckst?! CHALLANGE ACCEPTED Bin dabei,wann genau machen wir noch aus"
"neutral"," ajarin donk min..blm bs nich :|"
"neutral","“: Missing my booskie &lt;&lt;&lt;&lt;”Sprung Ass"
"neutral","Windows 8: Bundesregierung warnt vor behördlichem Einsatz: Die Bundesregierung hält Windows 8 laut einem Zeitu... "
"positive","Ihr seht heute wunderschön aus! ❤️ You look beautiful today. #hamburg #welovehh #beauty "
"neutral","RT : SPD-Chef Gabriel: „Starkes Unionswahlergebnis erschwert Verhandlungen“ ""Die SPD-Basis sitz "
"positive","RT : Das beste Politikerinterview aller Zeiten! .-)) "
"neutral"," jag va hungrig, ok?"
"neutral"," Hmmm sehr undeutlich. Aber egal omg jddjjsks"
"neutral","Del Ponte soll Despot zähmen "
"neutral","Mein Döner Tattoo sollte natürlich von keinem geringeren als Ed Sheeran gestochen werden!"
"positive","50 Jahre  und 50 Jahre Bundesliga. Schön, dass man auch jemanden von dem Verein eingeladen hat, der immer dabei war... Ach ne"
"positive"," Ja! Scheiße geil."
"positive","Zupy Zupy Zupy!"
"negative","Da hat wohl jemandem der Snack nicht geschmeckt #berlin #street #food #burger "
"negative","RT : Unsere Jugend zerstört"
"positive","Lebih happy nntn spongebob dri pda nntn bola :D"
"positive","Und morgen geht endlich wieder #BauersuchtFrau los! Ich freu mich wie ein Schneekönig ! #schwiegertochtergesucht #sg"
"negative"," nur die  im Hintergrund von Zamperoni war natürlich doof. Keep calm until deine Kanzlerin abgewählt wird ☺☺"
"neutral","tz: Bayern holt Supercup - Elfer-Lotto gegen Chelsea: Prag - Revanche geglückt! Der FC Bayern rächt sich für d... "
"neutral","Farid Bang TEUFELSKREIS OFFICIAL HQ VIDEO von positiv bewertet."
"neutral","C. F. von Weizsäcker sagte 1983 (vor 25 Jahren), daß sein Buch, welches er als sein letztes “großes Werk”... "
"neutral","[N-TV] Repressionen gegen Bürgerrechtler: China nimmt bekannte Aktivisten fest "
"positive","Guten Morgen allerseits...:-* Mein WE war wundervoll und Eures?"
"positive","RT : Perfektes Festivalwetter. Abflug! #BerlinFestival starts now! Bastille, Mia., Get well soon, Pet Shop Boys, Blur. Was ein Lineu…"
"neutral","ePlayer: Highlights Türkei - Niederlande. Titel: WM-Quali: Robben stürzt Türkei ins Tal der Tränen. Kanal: Länderspiele"
"neutral","RT : 1860: Funkel vor ""schwieriger Aufgabe"" "
"negative","echt unmöglich."
"neutral","RT : Hämischer Optimismus zu Zahlen der NYT: IT'S OFFICIAL: We Never Need To Worry About The Future Of Journalism Again! "
"neutral","Zerfahrene DFB-Elf rettet Unentschieden "
"positive","Trainingstag 2 geschafft, Materialausgabe war auch erfolgreich. Morgen früh gehts endlich aufs Eis! #cantwait"
"neutral","Indien erreicht 2,1 Gigawatt Photovoltaik-Leistung: In Indien waren Ende August 2013 insgesamt Photovol... "
"positive","RT : England: Big Ben. Paris: Eiffel Tower. Canada: Justin Bieber. #mtvhottest Justin Bieber"
"positive"," hast du den film schon gesehen? Ich liebe den film haha"
"positive","Da ham se mich erwischt... beim Webmastermeeting... Ick seh bombe aus! #frankfux #fuxamfreitag #suderbruch #sexy "
"positive","Fliegen erstmal 2 Kinder synchron aufs Maul und ich lache mich halb tot"
"positive","RT : Das schöne von im Internet gekauften Scheiß ist, dass dir der Scheiß auch erklärt und geliefert wird."
"neutral","RT : #Frankfurter-Info Kulturamt streicht Zuschuss an Club Voltaire komplett: Die Ankündigung von Seiten des Kultur... "
"neutral","Nicht nur offene Daten, auch offene Algorithmen fordert  nach seiner Erfahrung mit einem falschen, folgenschweren Bug bei #23andme"
"neutral","POL-LG: ++ Einbrecher in Gaststätte gestellt - Polizei ermittelt ++ frontal ... - news aktuell (Pressemitteilu... "
"neutral","Top 10 Horror Movie Cliches: "
"positive"," schlafet Wohl, wehrte Dame!"
"negative"," FLEX! wäre so schon vor 10 Jahren nötig gewesen :("
"neutral","Blu-Ray Horror Weekend geplant? Dann schau Dir THE COLONY und THE LORDS OF SALEM an. Gänsehaut garantiert. "
"neutral","Guten Morgen Dienstag! Wir lieben dich! Kanns denn nicht auch schon Abend sein? #genussohneschokolade"
"negative","Meh, trojita immer noch kein Support für mehrere Accounts. Muss mich wohl doch nach nem andern Mailclient umsehen."
"neutral","Martin Kind: ""Wir wollen die Plätze 3 bis 6 erreichen!"" Also eigentlich wollen wir Meister werden, aber das machen wir nicht publik. #H96"
"positive","#Hertha überragend mit 6:1 gegen Eintracht Frankfurt - und damit vorübergehend #Tabellenführer"
"neutral","Alter Kalender vs. neuem Kalender. "
"neutral","#Landau: Wer zahlt die Millionen für die #Bomben-Suche auf Gelände der #Landesgartenschau? Hauptausschuss diskutiert. "
"neutral","RT : Ich will in eine Anstalt, psychiatrisch, gemütlich. Gerne an einem kleinen See."
"neutral","Ich finde, das sollte man mal sagen."
"neutral","Slips verkaufen - String mit Pailletten: Sehr knapper String wartet darauf für dich... "
"neutral","Neu: Achtung, Fertig, WK! "
"neutral","Zitate der Woche: „Immerhin hat er kein Kinderzimmer eingeplant“: Claudia Roth kommt bei Sondierungsgesprächen... "
"neutral","Schwindel erkannt, Gefahr gebannt "
"neutral","USA erheben Anklage wegen J.P.Morgan-Handelsskandal "
"neutral","Mr. Coffee versucht vergeblich, meine Lebensgeister zu wecken."
"positive","Bitte, bitte - haut voll rein. Lasst die BL nicht zu langweilig werden. Forever HSV : Countdown zum BL-Start....! Come On #BvB !!!"
"positive","Unser Nachbars Hund :3 süßer kleiner Kerl &gt;w&lt; "
"neutral","Was macht denn so  heute Abend?"
"positive"," dankeschön :)) #FF back xoxo"
"neutral","DE-Newsblog: Krombacher unterstützt soziale Projekte: Krombacher unterstützt soziale ProjekteKreis Olpe.... "
"neutral","#6: Moritz Moppelpo braucht keine Windel mehr: Ein Spielbuch mit vielen Klappen: Moritz Moppelpo braucht keine... "
"neutral","Super Tackle von DB Kevin Wu nach einem Punt der deutschen Mannschaft. Dänemark macht wieder Druck mit ihrer No-Huddle-Offense."
"neutral","Diät? Spontanität muss sorgfältig geplant werden!? "
"neutral","(Drinnen 27,5, draußen 29,4)"
"neutral",""
"neutral","Kaffeekochen, Duschen, Garten wässern, Frühstück. Langsam kommt Routine rein..."
"negative"," Nicht gut. =("
"neutral","RT : Kimi wird kein Bulle. RT : Räikkönen Manager bestätigt dass Gespräche zwischen Kimi und  beendet sin…"
"neutral","#Tischtennis: Der  hat sein erstes Saisonspiel gegen den amtierenden Deutschen Meister Werder Bremen mit 0:3 verloren."
"neutral","RWE Power AG: Matthias Hartung: ""Konventionelle Stromerzeugung steht unter gewaltigem.. "
"positive","Die neuen Bing-Apps für #WindowsPhone sind, kurz auf den Punkt gebracht, klasse!"
"negative","RT : Täglich fließen 300 Tonnen verseuchtes Wasser vor #Fukushima ins Meer und die Regioerung pocht auf die Sicherheit von Atomkr…"
"neutral","Nächtlicher Einsatz: Feuerwehr verhindert größeren Schaden bei Gebäudebrand Hier geht's zum... "
"positive","Çok kafasizsin,ben ozur dilerim...;)"
"neutral","EU ProSun: EU-Kommission akzeptiert illegalen Deal mit China: EU ProSun: Brüssel (ots) - Europ... "
"neutral","#RT #FB Verzögerung: Technische Störungen bei WhatsApp: Der beliebte Nachrichten-Dienst WhatsApp h... "
"neutral","forderung erhalt direktzug osttirol-ibk aufrecht, felipe holt angebot ein, ÖVP-front bröckelt (köll JA, kuenz NEIN). #ibktwit #direktzug"
"neutral","#FDP natürlich gegen Veggie Day und sieht dem Pay Day am 22.09.2013 entgegen."
"neutral","Wettertrend 04.09.2013 (Prognose Stand 29 August 2013) - Hamburg: Wolkig 24°C - zur Smartphone Version: "
"negative","  !nicht witzig!"
"neutral","New Super Marisa Land - Let's Play #002 Mit dem Rock umgehauen: "
"positive","Er schwärmt von seiner Ex – Darum bewundert Jamie Campbell Bower Lily Collins "
"negative","Kalt. Kopfschmerzen und keine Lust. -.-"
"neutral","LONE SURVIVOR Movie Trailer: "
"positive","Am Samstag wird wohl der ""All You Can Eat"" Chinese zusammen mit  unglücklich gemacht. ^^"
"neutral","Angie lächelt einmal ihre Antwort, und beseitigt 5 min Steinbrück-Phrasen. Beste Mutti ever. #tvduell"
"neutral","54 % der Befragten geben an, dass sich Stiftungen in den Themen Bildung und Erziehung engagieren sollten.  "
"neutral"," ich hatte mich etwas aus dem Fenster gelehnt und bekam dann sehr viele Adressen…"
"positive"," guten Morgen Hüpfer!"
"positive"," solche Worte passen nicht zu einer so hübschen Frau. :-)"
"neutral","TSG 1899 Hoffenheim vor unlösbarer Aufgabe? Bayer zu stark? | Stefan Bodemer "
"neutral"," schmutzige witze erzählt?"
"neutral","Safer Sex ohne Kondom, Schutz durch Therapie, kombinierte Prävention. "
"neutral","Darum hat's die SVP im Kanton Schwyz so leicht: Nicht nur hohe Subaru-Dichte sondern auch hohe Porsche-Dichte. "
"neutral"," Versprochen?._."
"negative","alles stock, hier fahren genügend miese polizisten herum die einen dran nehmen anstatt ( "
"negative","Ich würds mir am liebsten meine Beine abhacken, so weh tut das. Offene Blasen, juhu ..."
"negative"," das is klar..Polster zu holen kann aber nicht überlegt gewesen sein.nur PR denn andere Kandidaten wären besser gew "
"negative"," Ganz schön lange, äh, langsame Leitung :-)"
"neutral","Bundesliga: Verbeek: ""Defensiv gut gekämpft"" "
"negative","( Eigentlich ein guter Tag, um eine Deadline nicht zu schaffen... )"
"positive"," er twitterte schneller als sein Schatten... "
"neutral"," ah,der dude! trägt gerne einen strumpf über seinem gesicht damit die bösen überwachungskameras ihn nicht sehen /cc "
"positive","Wusste gar nicht, dass #assange so gut singen kann ;) #oz #downunder “: Wa... was zum? "
